ShipmentDetailID,ShipmentID,ProductID,ItemWeight,Quantity,TotalItemPrice,AdditionalCharges,TotalPrice
2865,955,31,47,7,35910,478.87,36388.87
2866,955,16,49,5,1615,460.59,2075.59
2867,955,21,21,4,13380,335.73,13715.73
2868,955,15,6,10,1910,111.31,2021.31
2869,956,8,26,6,15006,184.32,15190.32
2870,957,29,23,4,106416,69.04,106485.04
2871,957,18,43,8,3696,299.97,3995.97
2872,957,3,33,3,225429,196.19,225625.19
2873,957,7,42,2,8362,417.87,8779.87
2874,958,35,4,9,16146,439.66,16585.66
2875,958,8,8,6,15006,468.71,15474.71
2876,958,44,9,6,8406,99.25,8505.25
2877,958,23,18,4,699080,454.84,699534.84
2878,959,35,50,8,14352,323.2,14675.2
2879,959,41,30,3,12753,442.98,13195.98
2880,959,10,6,7,283843,166.24,284009.24
2881,959,42,13,10,14160,167.85,14327.85
2882,959,43,24,10,14340,439.29,14779.29
2883,960,24,43,2,189144,219.37,189363.37
2884,961,35,24,3,5382,113.03,5495.03
2885,961,15,5,3,573,367.74,940.74
2886,961,13,19,6,6426,276.23,6702.23
2887,961,32,2,9,13626,345.27,13971.27
2888,962,15,9,1,191,303.46,494.46
2889,962,4,37,7,497959,215.88,498174.88
2890,962,41,33,1,4251,266.11,4517.11
2891,962,41,48,8,34008,247.44,34255.44
2892,963,13,14,5,5355,108.42,5463.42
2893,963,19,36,5,93220,391.31,93611.31
2894,964,24,2,6,567432,379.7,567811.7
2895,964,30,44,6,89046,410.81,89456.81
2896,965,19,2,3,55932,198.63,56130.63
2897,965,26,11,7,5754,376.76,6130.76
2898,966,14,23,2,7024,367.74,7391.74
2899,966,16,31,10,3230,463.51,3693.51
2900,966,12,25,3,12210,220.62,12430.62
2901,966,10,21,6,243294,84.88,243378.88
2902,967,21,5,5,16725,323.19,17048.19
2903,967,39,12,5,73060,379.34,73439.34
2904,967,44,19,5,7005,251.03,7256.03
2905,967,16,25,10,3230,311.23,3541.23
2906,967,44,10,8,11208,368.54,11576.54
2907,968,4,9,10,711370,303.21,711673.21
2908,968,4,48,8,569096,52.68,569148.68
2909,968,18,28,6,2772,411.41,3183.41
2910,968,27,15,5,1840,303.8,2143.8
2911,968,34,24,2,5150,379.26,5529.26
2912,969,11,50,9,248661,234.44,248895.44
2913,969,16,36,2,646,234.51,880.51
2914,969,6,13,7,462140,275.3,462415.3
2915,969,9,48,1,4437,63.22,4500.22
2916,969,36,9,5,18395,480.43,18875.43
2917,970,39,28,3,43836,372.41,44208.41
2918,971,25,17,4,5276,455.05,5731.05
2919,971,44,34,6,8406,431.55,8837.55
2920,971,3,39,6,450858,275.31,451133.31
2921,971,36,48,6,22074,498.42,22572.42
2922,971,18,15,6,2772,266.33,3038.33
2923,972,29,3,7,186228,67.42,186295.42
2924,972,26,40,6,4932,406.77,5338.77
2925,973,27,39,10,3680,119.11,3799.11
2926,973,6,5,5,330100,243.54,330343.54
2927,973,14,16,5,17560,316.38,17876.38
2928,973,44,31,6,8406,161.44,8567.44
2929,974,27,22,1,368,252.29,620.29
2930,974,30,31,4,59364,243.73,59607.73
2931,974,31,11,1,5130,469.54,5599.54
2932,975,42,11,7,9912,494.34,10406.34
2933,975,44,12,7,9807,454.27,10261.27
2934,975,34,2,4,10300,239.5,10539.5
2935,976,26,29,5,4110,359.68,4469.68
2936,976,38,22,4,39180,84.51,39264.51
2937,976,13,38,5,5355,485.96,5840.96
2938,977,13,9,8,8568,51.28,8619.28
2939,977,3,5,6,450858,189.16,451047.16
2940,977,28,25,4,311684,318.34,312002.34
2941,978,37,50,5,49510,287.22,49797.22
2942,978,15,20,5,955,402.76,1357.76
2943,978,31,21,7,35910,246.69,36156.69
2944,979,31,23,5,25650,213.25,25863.25
2945,979,8,33,5,12505,140.85,12645.85
2946,979,27,30,10,3680,232.15,3912.15
2947,979,45,24,6,10734,380.64,11114.64
2948,980,7,40,1,4181,144.14,4325.14
2949,980,10,50,4,162196,452.23,162648.23
2950,981,22,7,6,643788,188.25,643976.25
2951,981,35,36,10,17940,285.41,18225.41
2952,982,3,47,10,751430,50.17,751480.17
2953,983,30,10,6,89046,333.12,89379.12
2954,983,24,16,1,94572,333.02,94905.02
2955,983,12,37,7,28490,105.84,28595.84
2956,983,5,36,9,1186749,176.99,1186925.99
2957,983,17,12,10,3680,490.26,4170.26
2958,984,37,11,2,19804,235.51,20039.51
2959,984,18,37,4,1848,304.03,2152.03
2960,984,15,50,6,1146,114.8,1260.8
2961,984,30,42,6,89046,310.2,89356.2
2962,984,14,5,9,31608,452.4,32060.4
2963,985,27,25,10,3680,410.16,4090.16
2964,985,9,48,3,13311,216.43,13527.43
2965,985,31,43,2,10260,261.01,10521.01
2966,985,43,27,9,12906,368.67,13274.67
2967,985,17,13,4,1472,82.32,1554.32
2968,986,25,7,5,6595,113.25,6708.25
2969,987,9,38,8,35496,388.28,35884.28
2970,987,42,18,6,8496,129.86,8625.86
2971,987,39,43,8,116896,305.88,117201.88
2972,987,17,6,9,3312,425.34,3737.34
2973,987,25,49,10,13190,213.49,13403.49
2974,988,9,24,1,4437,433.23,4870.23
2975,989,34,29,8,20600,396.74,20996.74
2976,990,3,27,1,75143,83.11,75226.11
2977,991,38,37,2,19590,305.29,19895.29
2978,991,24,7,7,662004,446.6,662450.6
2979,992,42,6,5,7080,483.77,7563.77
2980,992,34,24,1,2575,276.26,2851.26
2981,992,41,9,10,42510,457.82,42967.82
2982,992,4,49,8,569096,282.68,569378.68
2983,993,40,41,8,6848,212.83,7060.83
2984,994,20,19,10,489470,208.29,489678.29
2985,994,42,47,6,8496,363.29,8859.29
2986,995,19,26,6,111864,109.98,111973.98
2987,995,26,47,5,4110,154.89,4264.89
2988,995,35,9,1,1794,353.07,2147.07
2989,995,16,36,10,3230,473.98,3703.98
2990,995,14,41,7,24584,374.47,24958.47
2991,996,3,29,8,601144,363.99,601507.99
2992,996,8,2,7,17507,433.25,17940.25
2993,996,27,44,5,1840,267.19,2107.19
2994,997,39,22,3,43836,150.33,43986.33
2995,997,9,2,2,8874,219.13,9093.13
2996,997,40,37,9,7704,103.62,7807.62
2997,997,44,32,6,8406,262.56,8668.56
2998,997,42,50,9,12744,150.53,12894.53
2999,998,4,47,4,284548,158.78,284706.78
3000,999,6,19,3,198060,420.84,198480.84
3001,1000,41,14,8,34008,425.0,34433.0
3002,1000,34,45,4,10300,453.16,10753.16
3003,1000,33,23,4,14032,480.4,14512.4
3004,1001,33,38,1,3508,109.48,3617.48
3005,1001,15,21,6,1146,137.14,1283.14
3006,1001,40,50,5,4280,74.85,4354.85
3007,1001,43,42,6,8604,394.02,8998.02
3008,1002,37,36,10,99020,281.87,99301.87
3009,1002,32,29,10,15140,357.47,15497.47
3010,1003,6,45,8,528160,481.9,528641.9
3011,1004,25,21,10,13190,442.63,13632.63
3012,1004,32,17,8,12112,280.7,12392.7
3013,1005,17,24,7,2576,157.3,2733.3
3014,1005,33,1,1,3508,313.02,3821.02
3015,1005,34,30,10,25750,128.27,25878.27
3016,1005,33,27,8,28064,375.71,28439.71
3017,1005,18,20,6,2772,296.42,3068.42
3018,1006,18,40,7,3234,234.04,3468.04
3019,1006,32,34,7,10598,127.27,10725.27
3020,1007,27,12,1,368,452.58,820.58
3021,1008,6,8,4,264080,75.45,264155.45
3022,1008,42,46,3,4248,292.88,4540.88
3023,1008,12,45,4,16280,357.49,16637.49
3024,1008,13,35,6,6426,343.33,6769.33
3025,1008,16,26,8,2584,448.76,3032.76
3026,1009,34,43,6,15450,452.46,15902.46
3027,1009,44,22,7,9807,421.08,10228.08
3028,1010,40,37,3,2568,231.65,2799.65
3029,1011,33,26,6,21048,337.99,21385.99
3030,1011,4,27,8,569096,359.48,569455.48
3031,1011,34,41,4,10300,172.36,10472.36
3032,1011,32,17,8,12112,114.84,12226.84
3033,1012,19,11,9,167796,403.2,168199.2
3034,1012,17,23,7,2576,118.76,2694.76
3035,1012,37,15,10,99020,287.52,99307.52
3036,1012,35,33,3,5382,308.91,5690.91
3037,1012,36,47,2,7358,294.71,7652.71
3038,1013,43,35,7,10038,155.23,10193.23
3039,1013,5,24,9,1186749,459.23,1187208.23
3040,1014,25,1,8,10552,393.57,10945.57
3041,1014,22,9,6,643788,494.1,644282.1
3042,1014,42,39,1,1416,228.57,1644.57
3043,1015,4,35,3,213411,354.06,213765.06
3044,1015,40,23,1,856,484.49,1340.49
3045,1016,32,18,3,4542,367.26,4909.26
3046,1017,4,30,2,142274,312.46,142586.46
3047,1018,44,2,4,5604,387.18,5991.18
3048,1018,14,12,9,31608,186.21,31794.21
3049,1019,11,46,8,221032,447.18,221479.18
3050,1019,25,26,4,5276,459.61,5735.61
3051,1020,4,39,1,71137,478.87,71615.87
3052,1020,5,5,8,1054888,246.77,1055134.77
3053,1020,22,15,7,751086,65.59,751151.59
3054,1021,32,23,3,4542,83.59,4625.59
3055,1022,37,38,4,39608,88.85,39696.85
3056,1022,33,4,7,24556,256.13,24812.13
3057,1022,4,7,7,497959,425.23,498384.23
3058,1022,21,45,2,6690,488.07,7178.07
3059,1023,43,33,10,14340,242.04,14582.04
3060,1023,45,3,7,12523,394.69,12917.69
3061,1023,17,25,7,2576,467.25,3043.25
3062,1023,36,3,3,11037,276.89,11313.89
3063,1024,44,42,1,1401,82.53,1483.53
3064,1025,23,35,2,349540,56.75,349596.75
3065,1025,30,44,6,89046,234.92,89280.92
3066,1025,15,43,3,573,220.63,793.63
3067,1026,23,3,3,524310,53.79,524363.79
3068,1026,6,32,7,462140,110.77,462250.77
3069,1026,10,41,5,202745,229.58,202974.58
3070,1026,33,5,5,17540,316.11,17856.11
3071,1026,6,18,4,264080,64.14,264144.14
3072,1027,32,20,6,9084,90.47,9174.47
3073,1027,10,10,10,405490,368.65,405858.65
3074,1027,16,1,6,1938,287.31,2225.31
3075,1027,13,8,8,8568,469.57,9037.57
3076,1028,30,12,7,103887,385.17,104272.17
3077,1029,24,18,1,94572,88.15,94660.15
3078,1029,27,40,7,2576,117.24,2693.24
3079,1029,30,44,7,103887,491.96,104378.96
3080,1030,23,22,7,1223390,145.6,1223535.6
3081,1030,2,39,8,177408,189.87,177597.87
3082,1031,3,32,9,676287,435.22,676722.22
3083,1031,9,22,2,8874,111.09,8985.09
3084,1031,38,28,7,68565,412.9,68977.9
3085,1031,3,33,5,375715,311.61,376026.61
3086,1031,43,10,6,8604,102.79,8706.79
3087,1032,42,21,1,1416,463.44,1879.44
3088,1032,5,7,5,659305,293.03,659598.03
3089,1032,37,14,10,99020,242.91,99262.91
3090,1032,15,1,1,191,362.99,553.99
3091,1033,28,20,5,389605,159.38,389764.38
3092,1033,11,16,7,193403,454.0,193857.0
3093,1034,40,18,10,8560,488.0,9048.0
3094,1034,3,2,8,601144,185.83,601329.83
3095,1034,38,44,7,68565,413.86,68978.86
3096,1034,19,37,3,55932,422.81,56354.81
3097,1035,37,25,3,29706,473.1,30179.1
3098,1035,41,1,1,4251,286.5,4537.5
3099,1035,39,20,2,29224,474.91,29698.91
3100,1036,11,14,2,55258,158.05,55416.05
3101,1037,1,6,8,72792,438.48,73230.48
3102,1037,1,37,3,27297,115.07,27412.07
3103,1037,21,1,5,16725,429.9,17154.9
3104,1037,16,35,9,2907,487.09,3394.09
3105,1037,21,26,2,6690,111.31,6801.31
3106,1038,32,24,4,6056,193.43,6249.43
3107,1038,41,20,6,25506,360.15,25866.15
3108,1039,25,14,10,13190,51.1,13241.1
3109,1039,26,23,10,8220,258.49,8478.49
3110,1040,3,16,6,450858,132.18,450990.18
3111,1040,36,10,5,18395,78.6,18473.6
3112,1041,41,16,2,8502,435.15,8937.15
3113,1042,41,10,6,25506,163.88,25669.88
3114,1043,29,12,9,239436,262.44,239698.44
3115,1043,17,43,8,2944,253.66,3197.66
3116,1043,1,10,4,36396,61.42,36457.42
3117,1043,4,40,1,71137,316.9,71453.9
3118,1044,37,19,1,9902,151.62,10053.62
3119,1045,27,26,10,3680,130.5,3810.5
3120,1045,37,29,5,49510,91.78,49601.78
3121,1045,20,21,6,293682,409.02,294091.02
3122,1046,15,18,4,764,259.4,1023.4
3123,1046,27,41,4,1472,495.62,1967.62
3124,1046,41,36,7,29757,145.22,29902.22
3125,1046,31,40,1,5130,458.93,5588.93
3126,1047,41,39,2,8502,216.17,8718.17
3127,1047,6,24,1,66020,64.8,66084.8
3128,1047,10,48,9,364941,442.68,365383.68
3129,1048,41,15,6,25506,367.67,25873.67
3130,1048,37,38,6,59412,366.22,59778.22
3131,1048,32,39,6,9084,241.07,9325.07
3132,1048,12,8,1,4070,201.86,4271.86
3133,1049,29,15,4,106416,487.85,106903.85
3134,1050,13,38,8,8568,270.07,8838.07
3135,1050,43,22,4,5736,260.6,5996.6
3136,1050,29,14,10,266040,302.39,266342.39
3137,1050,4,22,4,284548,187.06,284735.06
3138,1050,27,45,10,3680,248.56,3928.56
3139,1051,43,47,7,10038,460.87,10498.87
3140,1051,28,31,7,545447,131.75,545578.75
3141,1051,18,23,6,2772,207.44,2979.44
3142,1052,17,31,1,368,445.46,813.46
3143,1052,38,19,9,88155,234.09,88389.09
3144,1052,7,1,2,8362,146.9,8508.9
3145,1052,3,37,5,375715,493.21,376208.21
3146,1053,38,5,6,58770,303.81,59073.81
3147,1053,16,43,1,323,443.02,766.02
3148,1053,37,11,2,19804,277.03,20081.03
3149,1054,42,22,10,14160,156.41,14316.41
3150,1055,40,18,6,5136,133.4,5269.4
3151,1055,27,47,2,736,452.86,1188.86
3152,1055,37,35,4,39608,167.14,39775.14
3153,1056,16,44,10,3230,361.09,3591.09
3154,1057,3,43,3,225429,124.61,225553.61
3155,1057,27,16,6,2208,108.83,2316.83
3156,1057,44,5,5,7005,432.43,7437.43
3157,1058,31,46,8,41040,275.57,41315.57
3158,1058,31,20,5,25650,325.67,25975.67
3159,1059,34,25,10,25750,479.14,26229.14
3160,1059,10,3,9,364941,450.12,365391.12
3161,1059,8,32,3,7503,255.88,7758.88
3162,1059,23,6,7,1223390,251.94,1223641.94
3163,1059,22,17,9,965682,218.39,965900.39
3164,1060,25,48,1,1319,160.31,1479.31
3165,1060,37,42,8,79216,95.66,79311.66
3166,1060,35,31,9,16146,481.1,16627.1
3167,1060,34,38,8,20600,96.82,20696.82
3168,1061,6,26,10,660200,313.43,660513.43
3169,1061,17,30,7,2576,245.77,2821.77
3170,1061,17,22,5,1840,350.64,2190.64
3171,1062,12,18,7,28490,147.06,28637.06
3172,1062,42,23,10,14160,353.85,14513.85
3173,1062,36,34,10,36790,61.53,36851.53
3174,1062,38,31,8,78360,293.78,78653.78
3175,1063,4,13,6,426822,204.67,427026.67
3176,1063,18,34,2,924,480.68,1404.68
3177,1063,19,42,3,55932,241.57,56173.57
3178,1064,5,17,1,131861,443.26,132304.26
3179,1064,39,4,3,43836,363.48,44199.48
3180,1064,16,48,7,2261,234.28,2495.28
3181,1065,40,20,2,1712,135.27,1847.27
3182,1065,6,39,1,66020,366.85,66386.85
3183,1065,9,42,1,4437,118.81,4555.81
3184,1066,3,34,8,601144,223.12,601367.12
3185,1066,6,28,5,330100,417.79,330517.79
3186,1066,36,33,3,11037,291.57,11328.57
3187,1066,39,41,6,87672,146.97,87818.97
3188,1066,30,34,7,103887,121.68,104008.68
3189,1067,40,4,7,5992,145.61,6137.61
3190,1067,25,18,6,7914,343.03,8257.03
3191,1067,10,39,8,324392,491.85,324883.85
3192,1068,23,43,3,524310,216.83,524526.83
3193,1068,45,47,8,14312,495.63,14807.63
3194,1068,23,35,7,1223390,268.47,1223658.47
3195,1068,2,6,1,22176,91.92,22267.92
3196,1068,23,18,10,1747700,91.32,1747791.32
3197,1069,25,38,9,11871,191.07,12062.07
3198,1069,3,42,2,150286,335.5,150621.5
3199,1069,25,29,9,11871,474.55,12345.55
3200,1069,15,17,4,764,231.64,995.64
3201,1070,43,50,2,2868,213.22,3081.22
3202,1070,29,1,8,212832,273.62,213105.62
3203,1070,15,43,9,1719,386.85,2105.85
3204,1071,12,32,2,8140,238.47,8378.47
3205,1072,18,16,7,3234,276.38,3510.38
3206,1072,25,30,3,3957,229.08,4186.08
3207,1072,38,24,6,58770,354.87,59124.87
3208,1073,32,4,4,6056,117.03,6173.03
3209,1074,23,32,10,1747700,98.26,1747798.26
3210,1074,26,34,3,2466,150.57,2616.57
3211,1075,4,18,1,71137,267.82,71404.82
3212,1075,30,21,3,44523,85.86,44608.86
3213,1075,21,7,7,23415,152.87,23567.87
3214,1075,6,41,5,330100,431.2,330531.2
3215,1076,21,24,4,13380,361.48,13741.48
3216,1076,42,10,9,12744,176.66,12920.66
3217,1076,21,25,7,23415,314.88,23729.88
3218,1076,19,20,5,93220,313.59,93533.59
3219,1077,14,34,5,17560,441.03,18001.03
3220,1077,26,44,5,4110,221.28,4331.28
3221,1077,40,41,4,3424,240.85,3664.85
3222,1078,25,37,9,11871,243.81,12114.81
3223,1078,10,17,10,405490,371.03,405861.03
3224,1078,20,48,5,244735,367.79,245102.79
3225,1079,5,10,10,1318610,413.15,1319023.15
3226,1079,25,12,7,9233,382.59,9615.59
3227,1079,42,38,10,14160,265.93,14425.93
3228,1079,22,31,4,429192,372.5,429564.5
3229,1080,34,18,9,23175,155.48,23330.48
3230,1080,37,29,9,89118,353.47,89471.47
3231,1080,40,49,2,1712,225.12,1937.12
3232,1081,34,28,4,10300,203.92,10503.92
3233,1081,25,33,1,1319,105.78,1424.78
3234,1081,16,39,9,2907,413.21,3320.21
3235,1082,8,30,5,12505,442.71,12947.71
3236,1082,12,40,10,40700,282.35,40982.35
3237,1083,20,39,4,195788,122.22,195910.22
3238,1083,33,18,6,21048,174.48,21222.48
3239,1083,43,2,2,2868,235.26,3103.26
3240,1083,43,7,1,1434,127.09,1561.09
3241,1083,2,47,2,44352,372.8,44724.8
3242,1084,20,9,7,342629,92.5,342721.5
3243,1084,6,40,9,594180,182.83,594362.83
3244,1084,17,22,4,1472,393.43,1865.43
3245,1084,20,19,3,146841,385.49,147226.49
3246,1085,15,50,6,1146,453.14,1599.14
3247,1086,27,22,5,1840,83.46,1923.46
3248,1086,40,47,7,5992,352.04,6344.04
3249,1086,42,48,9,12744,335.18,13079.18
3250,1087,22,48,7,751086,479.53,751565.53
3251,1087,44,33,9,12609,182.74,12791.74
3252,1088,41,2,9,38259,343.85,38602.85
3253,1088,10,40,9,364941,258.51,365199.51
3254,1089,40,31,7,5992,476.44,6468.44
3255,1089,36,33,5,18395,380.77,18775.77
3256,1090,40,2,4,3424,466.38,3890.38
3257,1091,14,18,7,24584,74.2,24658.2
3258,1091,37,11,2,19804,244.78,20048.78
3259,1091,21,33,6,20070,107.01,20177.01
3260,1092,26,19,7,5754,495.7,6249.7
3261,1092,35,30,3,5382,96.22,5478.22
3262,1092,12,50,2,8140,385.4,8525.4
3263,1092,10,36,1,40549,123.99,40672.99
3264,1093,44,18,4,5604,186.79,5790.79
3265,1093,19,32,5,93220,239.21,93459.21
3266,1093,16,24,10,3230,478.84,3708.84
3267,1093,5,5,5,659305,276.54,659581.54
3268,1093,1,4,7,63693,154.17,63847.17
3269,1094,31,6,1,5130,358.16,5488.16
3270,1094,45,49,1,1789,416.94,2205.94
3271,1094,36,14,7,25753,193.14,25946.14
3272,1094,11,38,4,110516,249.23,110765.23
3273,1095,39,40,3,43836,366.61,44202.61
3274,1095,6,34,7,462140,456.97,462596.97
3275,1095,32,49,6,9084,484.2,9568.2
3276,1095,1,14,4,36396,369.16,36765.16
3277,1095,9,29,1,4437,333.37,4770.37
3278,1096,44,6,2,2802,113.45,2915.45
3279,1096,1,21,5,45495,233.86,45728.86
3280,1096,38,25,9,88155,94.93,88249.93
3281,1097,5,2,6,791166,164.41,791330.41
3282,1097,2,48,3,66528,73.82,66601.82
3283,1097,13,40,7,7497,409.47,7906.47
3284,1098,43,32,4,5736,442.39,6178.39
3285,1098,43,1,3,4302,286.2,4588.2
3286,1098,22,10,8,858384,492.61,858876.61
3287,1099,4,3,3,213411,65.4,213476.4
3288,1099,1,28,7,63693,295.25,63988.25
3289,1099,11,46,9,248661,457.76,249118.76
3290,1100,12,48,9,36630,265.49,36895.49
3291,1100,25,3,10,13190,315.44,13505.44
3292,1101,4,20,5,355685,296.17,355981.17
3293,1101,1,4,4,36396,454.93,36850.93
3294,1101,37,8,1,9902,373.96,10275.96
3295,1101,22,10,6,643788,189.9,643977.9
3296,1101,30,38,6,89046,396.03,89442.03
3297,1102,16,1,3,969,487.58,1456.58
3298,1103,42,28,4,5664,375.59,6039.59
3299,1103,44,13,9,12609,359.28,12968.28
3300,1103,5,31,8,1054888,57.52,1054945.52
3301,1103,18,11,7,3234,329.41,3563.41
3302,1104,2,3,6,133056,399.32,133455.32
3303,1104,39,10,2,29224,402.49,29626.49
3304,1105,30,22,8,118728,277.34,119005.34
3305,1106,3,5,1,75143,142.22,75285.22
3306,1106,36,16,9,33111,351.99,33462.99
3307,1106,10,41,7,283843,56.43,283899.43
3308,1106,23,30,2,349540,135.33,349675.33
3309,1107,5,5,8,1054888,442.96,1055330.96
3310,1107,31,36,4,20520,64.23,20584.23
3311,1107,43,28,10,14340,308.88,14648.88
3312,1108,6,43,5,330100,290.02,330390.02
3313,1108,9,18,7,31059,140.5,31199.5
3314,1109,12,6,10,40700,367.42,41067.42
3315,1109,2,8,8,177408,422.71,177830.71
3316,1109,27,42,3,1104,99.77,1203.77
3317,1110,10,22,8,324392,181.23,324573.23
3318,1110,37,23,3,29706,411.91,30117.91
3319,1110,41,5,10,42510,422.93,42932.93
3320,1111,26,44,2,1644,400.69,2044.69
3321,1112,24,23,3,283716,125.56,283841.56
3322,1113,45,9,6,10734,321.31,11055.31
3323,1113,17,22,3,1104,110.28,1214.28
3324,1113,41,35,1,4251,429.41,4680.41
3325,1114,32,14,4,6056,361.94,6417.94
3326,1114,19,24,2,37288,292.41,37580.41
3327,1114,3,15,4,300572,128.54,300700.54
3328,1114,43,14,3,4302,134.4,4436.4
3329,1115,7,29,10,41810,370.21,42180.21
3330,1115,1,50,8,72792,181.6,72973.6
3331,1115,22,5,10,1072980,200.8,1073180.8
3332,1115,7,30,9,37629,205.14,37834.14
3333,1115,42,36,10,14160,430.54,14590.54
3334,1116,16,30,1,323,351.77,674.77
3335,1116,30,30,9,133569,421.1,133990.1
3336,1116,13,34,5,5355,192.53,5547.53
3337,1117,7,15,9,37629,129.49,37758.49
3338,1118,3,1,10,751430,179.33,751609.33
3339,1118,27,38,2,736,228.48,964.48
3340,1118,28,42,3,233763,470.65,234233.65
3341,1118,26,23,2,1644,85.96,1729.96
3342,1118,17,38,9,3312,299.24,3611.24
3343,1119,23,7,7,1223390,115.05,1223505.05
3344,1119,25,43,8,10552,235.48,10787.48
3345,1120,5,9,9,1186749,64.35,1186813.35
3346,1120,26,27,7,5754,465.15,6219.15
3347,1120,44,9,8,11208,476.91,11684.91
3348,1120,32,15,10,15140,251.4,15391.4
3349,1120,16,13,1,323,56.76,379.76
3350,1121,2,50,3,66528,481.23,67009.23
3351,1121,45,42,5,8945,221.87,9166.87
3352,1121,17,12,8,2944,56.66,3000.66
3353,1122,21,27,10,33450,417.36,33867.36
3354,1122,27,12,5,1840,193.26,2033.26
3355,1123,32,35,5,7570,283.8,7853.8
3356,1123,27,27,9,3312,387.18,3699.18
3357,1123,3,9,6,450858,425.51,451283.51
3358,1123,17,45,1,368,137.59,505.59
3359,1124,19,44,2,37288,413.47,37701.47
3360,1124,23,18,1,174770,385.7,175155.7
3361,1124,15,27,6,1146,357.09,1503.09
3362,1124,13,8,5,5355,172.02,5527.02
3363,1124,22,5,4,429192,161.9,429353.9
3364,1125,33,50,2,7016,197.77,7213.77
3365,1125,20,45,5,244735,219.57,244954.57
3366,1125,13,38,10,10710,252.57,10962.57
3367,1125,13,6,5,5355,415.24,5770.24
3368,1125,29,4,1,26604,259.23,26863.23
3369,1126,39,26,4,58448,375.02,58823.02
3370,1126,28,6,2,155842,282.55,156124.55
3371,1126,41,20,7,29757,377.27,30134.27
3372,1126,17,7,5,1840,86.97,1926.97
3373,1127,14,46,5,17560,269.65,17829.65
3374,1127,39,44,5,73060,209.72,73269.72
3375,1128,7,35,5,20905,119.22,21024.22
3376,1128,10,38,7,283843,496.41,284339.41
3377,1128,36,41,1,3679,196.43,3875.43
3378,1129,1,14,8,72792,322.76,73114.76
3379,1129,21,7,1,3345,324.02,3669.02
3380,1130,31,2,6,30780,184.68,30964.68
3381,1130,22,18,2,214596,477.97,215073.97
3382,1130,38,25,8,78360,113.76,78473.76
3383,1130,31,34,3,15390,286.73,15676.73
3384,1130,34,35,2,5150,418.83,5568.83
3385,1131,40,12,8,6848,150.05,6998.05
3386,1131,26,2,6,4932,385.14,5317.14
3387,1131,37,19,5,49510,322.88,49832.88
3388,1132,29,35,5,133020,436.15,133456.15
3389,1132,12,2,7,28490,270.84,28760.84
3390,1132,36,7,10,36790,343.1,37133.1
3391,1132,11,18,7,193403,232.21,193635.21
3392,1133,13,31,8,8568,463.13,9031.13
3393,1133,25,19,4,5276,456.94,5732.94
3394,1133,44,7,4,5604,350.21,5954.21
3395,1133,18,38,4,1848,318.54,2166.54
3396,1133,3,5,8,601144,68.54,601212.54
3397,1134,13,27,3,3213,429.39,3642.39
3398,1134,19,39,6,111864,281.66,112145.66
3399,1134,28,30,5,389605,84.6,389689.6
3400,1134,31,47,8,41040,459.13,41499.13
3401,1135,7,5,2,8362,57.24,8419.24
3402,1136,25,11,8,10552,207.72,10759.72
3403,1136,6,39,8,528160,404.54,528564.54
3404,1136,10,48,1,40549,326.57,40875.57
3405,1137,8,21,6,15006,374.46,15380.46
3406,1137,11,38,10,276290,327.4,276617.4
3407,1137,29,37,8,212832,51.33,212883.33
3408,1137,24,21,7,662004,380.28,662384.28
3409,1138,14,45,1,3512,193.92,3705.92
3410,1138,35,6,5,8970,86.45,9056.45
3411,1138,4,29,7,497959,347.11,498306.11
3412,1138,14,27,1,3512,65.72,3577.72
3413,1139,35,50,7,12558,336.05,12894.05
3414,1139,38,33,9,88155,99.87,88254.87
3415,1139,2,39,4,88704,174.06,88878.06
3416,1139,32,46,3,4542,67.47,4609.47
3417,1139,35,19,4,7176,479.96,7655.96
3418,1140,9,46,3,13311,329.21,13640.21
3419,1140,17,6,1,368,411.69,779.69
3420,1140,41,20,8,34008,119.28,34127.28
3421,1140,20,27,7,342629,483.83,343112.83
3422,1141,18,50,7,3234,456.65,3690.65
3423,1141,44,31,5,7005,150.24,7155.24
3424,1141,34,22,10,25750,330.39,26080.39
3425,1141,4,40,7,497959,171.42,498130.42
