WeatherTrafficID,LocationID,WeatherCondition,TrafficCondition,RecordedDateTime
2842,14,Clear,Heavy,2023-06-14 09:36:00
2843,9,Windy,Heavy,2022-04-27 06:50:00
2844,12,Rainy,Heavy,2024-10-26 09:31:00
2845,4,Snowy,Moderate,2024-09-08 05:44:00
2846,7,Clear,Light,2023-12-12 23:28:00
2847,14,Foggy,Light,2024-12-19 19:29:00
2848,6,Rainy,Heavy,2022-05-03 00:05:00
2849,7,Foggy,Moderate,2022-07-25 13:16:00
2850,7,Rainy,Heavy,2023-06-25 14:41:00
2851,13,Windy,Light,2024-10-16 02:29:00
2852,12,Clear,Moderate,2023-07-31 05:37:00
2853,4,Snowy,Moderate,2022-05-25 04:26:00
2854,7,Snowy,Heavy,2022-12-20 19:02:00
2855,12,Clear,Moderate,2022-02-05 17:42:00
2856,4,Foggy,Moderate,2023-02-04 03:38:00
2857,10,Clear,Light,2022-04-29 16:35:00
2858,2,Rainy,Heavy,2023-05-08 16:56:00
2859,9,Snowy,Light,2023-10-30 04:55:00
2860,13,Windy,Moderate,2023-03-06 05:53:00
2861,15,Foggy,Light,2024-08-18 13:33:00
2862,4,Snowy,Light,2023-09-19 11:45:00
2863,7,Rainy,Moderate,2023-06-28 05:59:00
2864,7,Snowy,Heavy,2024-11-20 03:40:00
2865,10,Rainy,Moderate,2022-08-24 23:50:00
2866,4,Rainy,Heavy,2024-04-25 00:50:00
2867,8,Foggy,Heavy,2024-02-09 18:41:00
2868,5,Foggy,Heavy,2022-05-25 17:36:00
2869,11,Rainy,Light,2023-12-23 13:29:00
2870,12,Clear,Moderate,2022-05-20 08:33:00
2871,4,Foggy,Heavy,2023-05-27 13:15:00
2872,13,Foggy,Moderate,2024-02-23 16:05:00
2873,4,Snowy,Light,2023-04-22 20:21:00
2874,11,Clear,Light,2023-08-10 14:58:00
2875,10,Foggy,Heavy,2023-11-20 19:35:00
2876,7,Clear,Moderate,2024-06-23 17:24:00
2877,14,Clear,Heavy,2024-05-07 13:03:00
2878,1,Foggy,Light,2023-05-07 03:18:00
2879,3,Windy,Heavy,2022-03-28 05:32:00
2880,14,Windy,Heavy,2022-08-25 16:10:00
2881,14,Snowy,Light,2024-02-10 04:52:00
2882,13,Clear,Moderate,2024-10-17 22:15:00
2883,1,Rainy,Moderate,2022-11-03 03:57:00
2884,10,Windy,Light,2024-11-11 04:10:00
2885,13,Rainy,Light,2024-02-01 19:34:00
2886,11,Clear,Moderate,2022-05-17 08:01:00
2887,3,Windy,Light,2022-10-06 18:42:00
2888,14,Foggy,Light,2022-03-11 07:45:00
2889,12,Snowy,Moderate,2022-02-19 13:13:00
2890,7,Snowy,Light,2023-10-12 01:40:00
2891,10,Clear,Light,2023-02-07 17:44:00
2892,4,Snowy,Moderate,2023-08-31 16:08:00
2893,4,Rainy,Moderate,2023-01-04 04:11:00
2894,2,Windy,Moderate,2024-10-10 10:30:00
2895,3,Clear,Light,2023-07-07 03:03:00
2896,1,Foggy,Light,2024-09-11 20:48:00
2897,1,Foggy,Light,2022-12-12 03:31:00
2898,13,Snowy,Heavy,2024-04-25 19:47:00
2899,11,Clear,Moderate,2022-02-13 19:50:00
2900,2,Rainy,Heavy,2024-05-13 17:21:00
2901,10,Foggy,Moderate,2022-01-21 19:00:00
2902,3,Snowy,Light,2022-04-26 06:56:00
2903,9,Snowy,Light,2022-05-05 05:07:00
2904,13,Rainy,Heavy,2022-11-21 18:57:00
2905,5,Foggy,Light,2022-12-14 13:15:00
2906,4,Clear,Light,2022-07-13 17:41:00
2907,11,Snowy,Moderate,2023-12-20 20:28:00
2908,14,Windy,Moderate,2024-04-24 20:02:00
2909,6,Rainy,Light,2022-07-18 06:39:00
2910,7,Clear,Heavy,2023-12-07 19:27:00
2911,11,Snowy,Light,2022-05-10 10:36:00
2912,15,Foggy,Moderate,2023-10-06 15:39:00
2913,6,Foggy,Moderate,2023-04-07 09:07:00
2914,14,Snowy,Heavy,2024-01-03 22:12:00
2915,10,Rainy,Heavy,2022-12-27 11:50:00
2916,7,Foggy,Light,2024-04-06 17:25:00
2917,4,Rainy,Moderate,2024-03-26 05:55:00
2918,6,Rainy,Moderate,2024-03-21 04:55:00
2919,2,Foggy,Moderate,2024-10-15 20:30:00
2920,4,Snowy,Heavy,2023-07-31 16:51:00
2921,6,Windy,Light,2024-04-10 17:01:00
2922,10,Clear,Moderate,2022-01-04 05:01:00
2923,2,Rainy,Moderate,2024-10-29 04:08:00
2924,14,Snowy,Moderate,2024-08-05 03:46:00
2925,10,Rainy,Moderate,2024-01-17 22:31:00
2926,11,Clear,Heavy,2024-02-02 07:48:00
2927,15,Snowy,Light,2023-08-23 13:57:00
2928,5,Foggy,Heavy,2023-04-22 04:15:00
2929,4,Foggy,Light,2024-11-11 03:22:00
2930,5,Windy,Heavy,2022-06-10 17:42:00
2931,2,Snowy,Moderate,2023-10-24 21:37:00
2932,13,Foggy,Moderate,2022-05-08 06:36:00
2933,12,Snowy,Light,2023-06-07 12:03:00
2934,2,Clear,Light,2022-09-28 11:00:00
2935,3,Snowy,Light,2023-11-20 02:28:00
2936,10,Rainy,Light,2024-12-02 11:57:00
2937,11,Rainy,Light,2022-06-25 14:10:00
2938,14,Windy,Heavy,2023-09-05 18:57:00
2939,5,Snowy,Heavy,2022-05-25 00:04:00
2940,9,Snowy,Light,2024-12-20 17:05:00
2941,5,Snowy,Moderate,2023-09-18 09:20:00
2942,10,Clear,Heavy,2024-09-19 17:02:00
2943,10,Foggy,Moderate,2022-09-19 13:42:00
2944,14,Clear,Heavy,2023-07-25 15:04:00
2945,8,Foggy,Heavy,2022-01-11 04:21:00
2946,2,Clear,Light,2022-05-08 19:40:00
2947,5,Rainy,Light,2022-10-21 12:13:00
2948,15,Snowy,Moderate,2023-10-03 12:13:00
2949,5,Foggy,Heavy,2023-11-18 17:42:00
2950,1,Foggy,Light,2023-01-18 19:02:00
2951,13,Foggy,Heavy,2023-07-25 11:36:00
2952,4,Windy,Moderate,2023-07-11 19:14:00
2953,7,Rainy,Moderate,2023-11-01 09:21:00
2954,12,Windy,Moderate,2022-04-08 06:56:00
2955,7,Foggy,Light,2023-11-17 04:52:00
2956,8,Snowy,Light,2022-10-16 10:44:00
2957,2,Rainy,Moderate,2022-05-28 17:35:00
2958,15,Clear,Light,2023-08-12 13:51:00
2959,9,Foggy,Heavy,2023-11-29 20:21:00
2960,8,Rainy,Moderate,2023-02-27 08:02:00
2961,10,Windy,Moderate,2023-07-03 07:26:00
2962,6,Rainy,Moderate,2023-10-20 20:06:00
2963,12,Rainy,Heavy,2023-11-10 02:55:00
2964,5,Rainy,Light,2024-01-31 08:37:00
2965,8,Rainy,Moderate,2022-04-01 05:41:00
2966,1,Windy,Heavy,2023-06-06 03:49:00
2967,1,Snowy,Moderate,2022-02-06 05:29:00
2968,1,Rainy,Heavy,2022-10-30 09:00:00
2969,5,Rainy,Light,2024-06-18 21:21:00
2970,12,Rainy,Light,2023-05-03 07:55:00
2971,7,Clear,Heavy,2023-02-15 04:04:00
2972,7,Snowy,Heavy,2024-07-02 13:38:00
2973,3,Rainy,Heavy,2023-09-09 17:53:00
2974,6,Clear,Light,2024-02-03 03:50:00
2975,14,Snowy,Heavy,2024-10-17 21:51:00
2976,5,Clear,Light,2022-01-19 21:03:00
2977,9,Foggy,Light,2023-08-23 15:16:00
2978,9,Snowy,Light,2023-08-13 12:40:00
2979,6,Windy,Moderate,2023-07-23 05:21:00
2980,14,Rainy,Moderate,2022-11-02 00:49:00
2981,9,Rainy,Moderate,2024-04-17 04:26:00
2982,10,Windy,Moderate,2024-01-02 11:29:00
2983,9,Rainy,Moderate,2022-10-16 09:06:00
2984,7,Foggy,Moderate,2022-10-28 07:56:00
2985,10,Snowy,Light,2024-02-06 07:15:00
2986,4,Windy,Moderate,2023-07-09 12:16:00
2987,1,Snowy,Light,2022-04-09 04:14:00
2988,4,Foggy,Moderate,2022-08-08 23:13:00
2989,3,Snowy,Moderate,2024-05-22 20:51:00
2990,7,Foggy,Light,2023-10-23 09:42:00
2991,4,Foggy,Heavy,2024-04-23 22:12:00
2992,6,Windy,Moderate,2023-12-25 18:23:00
2993,14,Rainy,Moderate,2022-01-20 22:39:00
2994,2,Clear,Moderate,2024-11-24 06:51:00
2995,15,Rainy,Moderate,2024-06-08 16:00:00
2996,8,Clear,Moderate,2022-07-24 11:08:00
2997,14,Clear,Moderate,2023-11-15 01:06:00
2998,8,Rainy,Light,2023-12-28 14:36:00
2999,6,Snowy,Moderate,2024-01-23 06:43:00
3000,1,Snowy,Light,2022-03-23 18:37:00
3001,4,Windy,Light,2024-05-14 04:28:00
3002,9,Clear,Light,2022-10-16 22:06:00
3003,4,Windy,Heavy,2022-04-21 23:49:00
3004,12,Snowy,Moderate,2024-11-06 02:20:00
3005,12,Snowy,Light,2023-11-08 09:16:00
3006,2,Clear,Moderate,2022-03-21 19:35:00
3007,6,Snowy,Light,2024-09-09 06:42:00
3008,7,Foggy,Light,2023-01-01 02:06:00
3009,4,Foggy,Heavy,2023-12-28 00:22:00
3010,2,Windy,Heavy,2022-12-06 04:23:00
3011,5,Windy,Moderate,2024-05-05 12:50:00
3012,1,Foggy,Heavy,2024-03-13 15:46:00
3013,10,Rainy,Light,2022-09-06 17:42:00
3014,14,Windy,Heavy,2023-03-27 09:55:00
3015,10,Snowy,Light,2022-10-08 00:17:00
3016,5,Foggy,Heavy,2023-09-30 21:14:00
3017,1,Foggy,Moderate,2024-03-23 23:12:00
3018,9,Clear,Moderate,2023-05-17 12:48:00
3019,4,Rainy,Light,2024-12-02 16:09:00
3020,3,Rainy,Heavy,2023-03-22 10:44:00
3021,9,Snowy,Heavy,2022-12-10 02:00:00
3022,2,Snowy,Heavy,2022-06-28 03:20:00
3023,4,Windy,Moderate,2022-12-09 03:24:00
3024,9,Foggy,Heavy,2022-11-15 00:48:00
3025,3,Clear,Moderate,2022-07-17 01:29:00
3026,6,Rainy,Heavy,2024-03-13 04:41:00
3027,5,Snowy,Moderate,2022-01-06 11:33:00
3028,8,Clear,Light,2024-03-07 11:56:00
3029,6,Windy,Heavy,2024-06-29 03:05:00
3030,11,Windy,Moderate,2022-06-19 04:01:00
3031,11,Snowy,Light,2024-03-13 19:31:00
3032,11,Snowy,Light,2023-07-23 18:14:00
3033,4,Snowy,Heavy,2023-11-10 20:46:00
3034,10,Windy,Light,2022-02-01 00:34:00
3035,7,Snowy,Moderate,2024-06-24 05:54:00
3036,13,Foggy,Moderate,2024-08-06 19:18:00
3037,2,Clear,Heavy,2022-03-21 05:02:00
3038,9,Clear,Heavy,2022-10-18 18:04:00
3039,15,Snowy,Heavy,2024-09-28 23:47:00
3040,9,Foggy,Moderate,2023-07-16 23:34:00
3041,3,Rainy,Light,2024-08-20 01:12:00
3042,5,Windy,Heavy,2023-02-05 13:11:00
3043,7,Foggy,Moderate,2022-04-06 01:08:00
3044,14,Rainy,Moderate,2022-11-20 17:02:00
3045,12,Snowy,Light,2024-11-19 04:24:00
3046,14,Snowy,Heavy,2023-01-09 09:05:00
3047,10,Snowy,Light,2024-02-18 04:57:00
3048,6,Clear,Heavy,2022-09-24 02:11:00
3049,9,Snowy,Heavy,2022-11-18 19:56:00
3050,2,Windy,Moderate,2023-06-27 22:12:00
3051,4,Windy,Moderate,2024-03-19 13:06:00
3052,8,Foggy,Heavy,2022-01-18 10:39:00
3053,4,Snowy,Moderate,2022-06-12 22:05:00
3054,4,Foggy,Moderate,2022-03-12 02:15:00
3055,4,Foggy,Heavy,2022-12-09 04:41:00
3056,1,Snowy,Light,2023-06-10 04:16:00
3057,3,Snowy,Moderate,2023-07-02 00:37:00
3058,15,Snowy,Moderate,2024-04-19 06:11:00
3059,3,Windy,Moderate,2022-06-27 17:41:00
3060,12,Windy,Light,2022-07-24 01:13:00
3061,6,Rainy,Moderate,2024-04-05 17:48:00
3062,4,Rainy,Heavy,2022-03-18 06:03:00
3063,2,Foggy,Moderate,2023-01-09 07:32:00
3064,7,Foggy,Light,2022-06-20 06:41:00
3065,8,Foggy,Heavy,2022-05-22 15:08:00
3066,10,Snowy,Moderate,2024-04-15 09:46:00
3067,3,Foggy,Moderate,2023-08-13 04:12:00
3068,2,Clear,Heavy,2024-08-14 08:47:00
3069,1,Windy,Light,2022-04-29 13:37:00
3070,3,Snowy,Light,2022-02-17 13:23:00
3071,14,Windy,Heavy,2023-05-16 16:05:00
3072,12,Windy,Light,2024-06-29 06:51:00
3073,12,Windy,Moderate,2022-06-24 05:50:00
3074,15,Foggy,Light,2023-03-31 09:39:00
3075,4,Clear,Moderate,2022-03-31 06:39:00
3076,4,Clear,Light,2023-10-19 03:59:00
3077,4,Foggy,Light,2024-01-17 04:36:00
3078,10,Foggy,Moderate,2023-12-26 13:44:00
3079,4,Clear,Light,2022-09-30 12:55:00
3080,5,Foggy,Moderate,2022-02-15 05:55:00
3081,7,Windy,Moderate,2022-06-25 00:47:00
3082,7,Rainy,Moderate,2024-07-05 09:26:00
3083,14,Foggy,Moderate,2023-07-14 13:42:00
3084,1,Rainy,Light,2024-11-01 19:04:00
3085,14,Foggy,Heavy,2024-10-23 06:44:00
3086,2,Rainy,Moderate,2022-12-10 02:57:00
3087,15,Foggy,Light,2024-09-15 08:05:00
3088,13,Rainy,Light,2023-03-18 23:49:00
3089,2,Clear,Moderate,2023-03-25 11:03:00
3090,3,Rainy,Heavy,2023-11-26 16:49:00
3091,7,Foggy,Light,2022-03-08 02:07:00
3092,4,Snowy,Light,2024-03-21 22:59:00
3093,4,Clear,Light,2024-03-14 02:14:00
3094,11,Clear,Heavy,2022-06-14 06:06:00
3095,15,Rainy,Light,2023-08-29 07:04:00
3096,15,Rainy,Light,2024-04-17 14:56:00
3097,10,Clear,Moderate,2024-06-22 07:37:00
3098,15,Rainy,Light,2024-08-23 07:25:00
3099,6,Snowy,Heavy,2022-12-09 18:00:00
3100,7,Foggy,Heavy,2023-11-07 03:41:00
3101,12,Foggy,Light,2024-08-27 21:15:00
3102,5,Foggy,Moderate,2022-10-27 03:52:00
3103,3,Rainy,Moderate,2022-05-16 19:11:00
3104,14,Foggy,Heavy,2022-03-16 02:57:00
3105,1,Clear,Light,2024-02-08 19:08:00
3106,14,Rainy,Light,2022-04-16 10:11:00
3107,1,Snowy,Moderate,2024-01-29 18:15:00
3108,5,Windy,Moderate,2024-12-16 08:43:00
3109,4,Rainy,Moderate,2022-10-12 02:37:00
3110,3,Windy,Light,2023-08-11 02:03:00
3111,13,Rainy,Heavy,2023-01-04 05:57:00
3112,10,Clear,Moderate,2022-08-13 04:01:00
3113,7,Windy,Light,2022-11-25 17:31:00
3114,4,Windy,Heavy,2022-02-05 05:31:00
3115,9,Windy,Light,2022-02-26 11:26:00
3116,15,Rainy,Heavy,2024-02-27 04:59:00
3117,6,Clear,Light,2023-09-09 04:27:00
3118,4,Windy,Light,2023-05-05 04:50:00
3119,5,Windy,Light,2022-09-28 02:57:00
3120,11,Windy,Light,2023-02-03 22:26:00
3121,11,Rainy,Moderate,2023-09-28 01:30:00
3122,10,Clear,Light,2022-09-22 19:13:00
3123,9,Windy,Light,2022-04-10 17:53:00
3124,10,Foggy,Heavy,2022-06-17 01:58:00
3125,2,Windy,Heavy,2022-09-19 16:15:00
3126,11,Foggy,Light,2023-01-02 01:18:00
3127,7,Windy,Moderate,2022-01-11 15:10:00
3128,1,Foggy,Moderate,2023-10-14 15:53:00
3129,1,Windy,Heavy,2023-10-28 07:56:00
3130,10,Snowy,Moderate,2023-01-03 15:13:00
3131,5,Snowy,Moderate,2024-08-02 12:52:00
3132,10,Windy,Moderate,2022-05-04 14:05:00
3133,7,Foggy,Light,2022-10-05 16:39:00
3134,15,Foggy,Light,2023-12-04 20:54:00
3135,11,Snowy,Moderate,2024-01-02 07:09:00
3136,6,Snowy,Light,2022-09-20 18:02:00
3137,5,Rainy,Moderate,2024-05-06 06:51:00
3138,12,Snowy,Heavy,2024-05-12 22:01:00
3139,9,Snowy,Light,2024-01-22 01:59:00
3140,12,Clear,Light,2024-03-07 03:12:00
3141,6,Rainy,Heavy,2024-02-16 20:31:00
3142,6,Clear,Heavy,2022-12-18 09:34:00
3143,9,Foggy,Heavy,2022-07-11 12:37:00
3144,3,Rainy,Heavy,2022-08-04 22:03:00
3145,2,Foggy,Light,2022-05-04 03:34:00
3146,1,Foggy,Moderate,2022-02-23 14:57:00
3147,5,Foggy,Moderate,2023-06-29 09:33:00
3148,15,Snowy,Light,2022-12-26 19:04:00
3149,8,Snowy,Moderate,2024-08-12 16:41:00
3150,11,Clear,Heavy,2024-07-07 00:18:00
3151,5,Rainy,Heavy,2024-11-26 07:24:00
3152,14,Windy,Heavy,2023-10-07 01:13:00
3153,12,Windy,Moderate,2024-03-12 07:33:00
3154,10,Snowy,Light,2022-09-20 20:30:00
3155,7,Rainy,Moderate,2023-12-11 00:57:00
3156,12,Foggy,Moderate,2022-06-20 22:01:00
3157,12,Windy,Heavy,2022-07-03 07:41:00
3158,5,Clear,Heavy,2023-09-30 04:11:00
3159,8,Foggy,Moderate,2023-12-07 11:44:00
3160,8,Rainy,Moderate,2024-02-29 15:54:00
3161,15,Rainy,Heavy,2022-05-07 18:10:00
3162,8,Clear,Light,2024-09-17 10:23:00
3163,9,Foggy,Light,2024-10-26 06:13:00
3164,13,Windy,Light,2022-06-16 02:56:00
3165,2,Rainy,Heavy,2022-03-12 11:34:00
3166,8,Rainy,Heavy,2023-10-27 12:02:00
3167,9,Clear,Moderate,2024-04-09 17:53:00
3168,13,Clear,Light,2023-07-25 20:29:00
3169,12,Foggy,Moderate,2024-07-20 02:00:00
3170,13,Snowy,Moderate,2023-11-02 02:44:00
3171,6,Snowy,Heavy,2023-12-06 08:17:00
3172,9,Clear,Moderate,2023-06-09 19:17:00
3173,13,Rainy,Light,2023-09-06 13:55:00
3174,14,Foggy,Moderate,2023-09-03 11:08:00
3175,7,Clear,Light,2024-11-11 16:47:00
3176,5,Snowy,Heavy,2023-08-26 15:35:00
3177,1,Snowy,Heavy,2023-03-17 08:31:00
3178,10,Foggy,Heavy,2022-01-16 03:14:00
3179,4,Snowy,Light,2024-11-27 18:43:00
3180,15,Rainy,Light,2023-09-18 03:54:00
3181,11,Clear,Heavy,2022-06-16 00:36:00
3182,14,Snowy,Heavy,2022-12-03 11:30:00
3183,2,Rainy,Moderate,2022-12-30 17:03:00
3184,4,Windy,Heavy,2024-06-11 15:16:00
3185,14,Foggy,Light,2023-12-30 17:38:00
3186,4,Clear,Moderate,2024-08-27 06:37:00
3187,12,Foggy,Light,2024-02-07 17:31:00
3188,3,Windy,Heavy,2022-08-03 11:25:00
3189,4,Rainy,Light,2023-03-30 20:35:00
3190,15,Rainy,Heavy,2022-05-29 05:20:00
3191,11,Clear,Light,2022-09-15 03:28:00
3192,5,Clear,Moderate,2023-03-13 00:50:00
3193,14,Foggy,Light,2022-09-07 17:52:00
3194,13,Foggy,Heavy,2022-05-24 16:10:00
3195,6,Rainy,Moderate,2022-03-10 09:07:00
3196,13,Snowy,Light,2023-05-09 08:31:00
3197,9,Foggy,Moderate,2023-06-21 18:13:00
3198,15,Snowy,Moderate,2023-03-01 05:27:00
3199,12,Foggy,Moderate,2024-10-09 06:53:00
3200,13,Snowy,Light,2024-02-15 15:10:00
3201,7,Clear,Light,2023-08-05 06:32:00
3202,6,Foggy,Moderate,2023-11-06 05:11:00
3203,8,Windy,Moderate,2023-06-06 11:51:00
3204,14,Foggy,Light,2022-05-07 01:01:00
3205,1,Snowy,Heavy,2023-07-30 04:26:00
3206,13,Foggy,Moderate,2023-01-02 15:56:00
3207,3,Windy,Light,2024-08-09 21:19:00
3208,5,Foggy,Moderate,2024-04-02 13:08:00
3209,6,Foggy,Moderate,2023-08-13 10:18:00
3210,15,Snowy,Heavy,2024-04-25 14:36:00
3211,14,Foggy,Light,2022-05-24 08:40:00
3212,8,Clear,Light,2024-08-07 20:39:00
3213,2,Snowy,Heavy,2022-05-27 22:12:00
3214,3,Foggy,Moderate,2024-03-17 20:36:00
3215,6,Windy,Heavy,2022-09-01 02:03:00
3216,15,Foggy,Light,2024-12-16 16:45:00
3217,9,Clear,Light,2023-11-10 17:41:00
3218,9,Foggy,Moderate,2024-02-20 18:24:00
3219,14,Foggy,Heavy,2022-08-15 05:02:00
3220,3,Foggy,Light,2024-01-09 15:32:00
3221,9,Rainy,Light,2024-04-26 08:03:00
3222,1,Rainy,Moderate,2022-06-28 02:15:00
3223,2,Foggy,Heavy,2023-06-20 15:26:00
3224,7,Clear,Heavy,2023-02-10 01:53:00
3225,8,Foggy,Light,2023-11-22 22:52:00
3226,1,Foggy,Moderate,2024-07-01 13:09:00
3227,6,Windy,Heavy,2024-10-14 14:36:00
3228,11,Snowy,Moderate,2022-06-27 19:05:00
3229,3,Windy,Heavy,2024-03-13 19:28:00
3230,9,Snowy,Heavy,2022-10-02 21:01:00
3231,13,Foggy,Heavy,2023-02-13 00:41:00
3232,15,Clear,Light,2024-04-17 14:59:00
3233,12,Snowy,Heavy,2023-11-07 00:49:00
3234,15,Foggy,Moderate,2024-01-18 05:40:00
3235,1,Clear,Heavy,2024-11-22 23:56:00
3236,2,Foggy,Moderate,2024-09-06 16:53:00
3237,6,Foggy,Moderate,2024-03-20 16:39:00
3238,14,Snowy,Moderate,2024-12-11 03:53:00
3239,10,Rainy,Moderate,2023-08-23 02:09:00
3240,3,Snowy,Heavy,2024-07-25 07:17:00
3241,4,Rainy,Light,2023-12-27 18:35:00
3242,7,Foggy,Heavy,2023-02-04 18:26:00
3243,8,Snowy,Heavy,2023-12-06 09:13:00
3244,11,Snowy,Moderate,2022-07-25 10:32:00
3245,6,Snowy,Heavy,2023-03-10 02:04:00
3246,15,Windy,Moderate,2022-01-13 07:25:00
3247,2,Clear,Heavy,2024-12-09 22:54:00
3248,10,Windy,Heavy,2022-08-17 18:31:00
3249,5,Rainy,Light,2024-09-10 16:57:00
3250,11,Clear,Moderate,2023-02-13 16:16:00
3251,10,Foggy,Light,2024-01-01 22:41:00
3252,7,Foggy,Heavy,2024-04-30 16:49:00
3253,13,Snowy,Light,2022-07-10 01:05:00
3254,7,Windy,Light,2024-07-05 01:41:00
3255,8,Rainy,Light,2024-03-10 04:41:00
3256,7,Foggy,Moderate,2022-09-22 15:04:00
3257,11,Rainy,Moderate,2023-02-15 00:11:00
3258,15,Snowy,Moderate,2023-06-11 13:24:00
3259,12,Foggy,Light,2023-08-10 05:53:00
3260,5,Windy,Light,2024-03-28 12:45:00
3261,2,Snowy,Light,2024-04-11 09:14:00
3262,9,Foggy,Light,2022-05-08 16:31:00
3263,3,Rainy,Heavy,2023-08-27 22:55:00
3264,5,Clear,Moderate,2022-07-08 03:43:00
3265,12,Foggy,Light,2022-05-07 11:10:00
3266,9,Rainy,Moderate,2024-04-20 11:27:00
3267,14,Clear,Heavy,2023-11-20 13:35:00
3268,14,Foggy,Light,2023-07-15 12:50:00
3269,8,Snowy,Moderate,2024-03-11 11:56:00
3270,15,Foggy,Moderate,2023-02-26 03:04:00
3271,4,Clear,Moderate,2023-08-10 19:23:00
3272,15,Windy,Heavy,2022-07-29 09:31:00
3273,12,Clear,Light,2024-10-06 08:17:00
3274,15,Foggy,Heavy,2023-10-03 13:22:00
3275,8,Clear,Heavy,2022-09-17 19:49:00
3276,2,Foggy,Light,2023-10-07 16:11:00
3277,8,Snowy,Heavy,2023-04-02 22:47:00
3278,14,Windy,Light,2022-09-26 09:55:00
3279,5,Clear,Light,2022-05-24 23:01:00
3280,14,Snowy,Light,2022-03-04 13:03:00
3281,6,Windy,Light,2022-10-27 20:57:00
3282,10,Foggy,Light,2022-04-29 19:58:00
3283,6,Snowy,Moderate,2024-03-17 12:41:00
3284,10,Snowy,Moderate,2022-02-22 18:20:00
3285,3,Foggy,Moderate,2024-02-26 09:44:00
3286,3,Snowy,Light,2023-06-02 17:03:00
3287,8,Snowy,Heavy,2022-10-03 17:02:00
3288,6,Windy,Heavy,2023-02-23 13:11:00
3289,2,Clear,Light,2022-09-28 00:08:00
3290,7,Foggy,Light,2022-08-12 20:24:00
3291,15,Snowy,Heavy,2024-03-17 02:36:00
3292,13,Foggy,Light,2024-08-07 08:32:00
3293,10,Rainy,Moderate,2024-08-04 19:54:00
3294,13,Snowy,Light,2023-08-17 14:23:00
3295,2,Foggy,Moderate,2024-01-28 12:55:00
3296,4,Foggy,Heavy,2024-02-14 13:50:00
3297,7,Clear,Moderate,2023-08-20 23:27:00
3298,1,Foggy,Heavy,2023-09-23 19:20:00
3299,6,Rainy,Moderate,2023-06-21 05:57:00
3300,14,Foggy,Light,2024-05-27 12:16:00
3301,3,Windy,Moderate,2024-10-08 14:59:00
3302,12,Windy,Moderate,2022-11-13 05:10:00
3303,12,Clear,Moderate,2022-12-05 10:29:00
3304,2,Windy,Moderate,2022-11-24 15:44:00
3305,10,Windy,Heavy,2024-09-18 07:12:00
3306,8,Rainy,Moderate,2023-05-20 19:38:00
3307,14,Rainy,Moderate,2023-07-22 17:23:00
3308,13,Rainy,Moderate,2023-05-03 17:47:00
3309,8,Windy,Heavy,2022-04-29 00:05:00
3310,9,Clear,Moderate,2022-02-19 02:40:00
3311,7,Foggy,Light,2022-01-27 22:04:00
3312,4,Clear,Moderate,2022-06-01 09:57:00
3313,2,Clear,Heavy,2024-03-08 07:28:00
3314,3,Snowy,Moderate,2022-12-09 01:07:00
3315,3,Windy,Moderate,2023-07-19 14:55:00
3316,2,Clear,Light,2023-08-20 06:14:00
3317,11,Clear,Moderate,2022-10-19 08:41:00
3318,6,Snowy,Heavy,2023-06-11 08:25:00
3319,2,Rainy,Heavy,2023-12-10 00:36:00
3320,3,Rainy,Heavy,2022-07-10 04:03:00
3321,3,Snowy,Heavy,2023-08-06 23:35:00
3322,11,Snowy,Heavy,2022-09-08 03:12:00
3323,7,Snowy,Light,2024-07-16 10:51:00
3324,6,Clear,Heavy,2024-01-12 09:53:00
3325,1,Foggy,Moderate,2024-03-18 18:32:00
3326,5,Foggy,Moderate,2024-03-01 20:11:00
3327,11,Windy,Light,2023-08-11 16:15:00
3328,11,Windy,Heavy,2023-05-30 03:36:00
3329,5,Foggy,Heavy,2022-03-14 23:26:00
3330,6,Snowy,Heavy,2024-03-17 09:18:00
3331,8,Snowy,Heavy,2022-02-06 00:47:00
3332,13,Foggy,Heavy,2024-09-26 04:13:00
3333,9,Clear,Heavy,2024-10-23 18:43:00
3334,13,Clear,Moderate,2024-10-27 20:40:00
3335,3,Clear,Heavy,2022-01-13 15:43:00
3336,15,Rainy,Moderate,2023-07-12 05:48:00
3337,13,Snowy,Heavy,2023-05-18 20:46:00
3338,3,Clear,Light,2024-02-27 02:56:00
3339,8,Foggy,Heavy,2023-04-09 03:42:00
3340,8,Windy,Moderate,2022-04-03 12:21:00
3341,5,Foggy,Heavy,2023-11-18 15:30:00
3342,3,Clear,Light,2024-08-16 09:10:00
3343,5,Foggy,Light,2022-09-25 01:18:00
3344,2,Clear,Moderate,2023-09-11 00:02:00
3345,14,Foggy,Heavy,2023-06-12 03:20:00
3346,2,Foggy,Heavy,2024-09-25 04:27:00
3347,15,Windy,Light,2023-07-27 04:10:00
3348,14,Rainy,Light,2022-05-06 21:01:00
3349,4,Snowy,Heavy,2024-11-16 23:03:00
3350,9,Windy,Light,2023-04-24 12:51:00
3351,13,Snowy,Moderate,2024-09-02 10:11:00
3352,13,Windy,Light,2023-02-21 08:31:00
3353,14,Foggy,Heavy,2023-04-27 07:36:00
3354,15,Rainy,Heavy,2022-11-13 16:26:00
3355,2,Clear,Heavy,2024-01-17 19:46:00
3356,5,Clear,Light,2022-10-03 19:47:00
3357,12,Foggy,Light,2023-09-19 04:10:00
3358,12,Clear,Moderate,2022-10-28 04:14:00
