ShipmentID,ProviderID,CustomerID,OriginLocationID,DestinationLocationID,ShipmentStatus,DeliveryStatus,ShipmentDate,DeliveryDate
2064,5,3081,6,11,Delivered,Completed,2023-12-04,2023-12-11
2065,1,4998,13,1,Pending,Returned,2023-06-16,2023-07-04
2066,5,937,13,10,In-Transit,Returned,2023-01-24,2023-02-09
2067,1,610,7,4,In-Transit,Returned,2023-07-26,2023-08-07
2068,2,4345,2,1,In-Transit,Delayed,2024-10-12,2024-10-29
2069,1,211,10,12,Pending,Canceled,2024-06-22,2024-06-28
2070,1,4180,15,6,Pending,Canceled,2022-04-03,2022-04-15
2071,1,1700,5,6,Pending,Delayed,2021-12-29,2022-01-18
2072,3,4243,9,2,Delivered,Completed,2023-02-20,2023-03-03
2073,1,187,11,8,In-Transit,Delayed,2023-12-05,2023-12-10
2074,4,4790,9,14,Pending,Delayed,2022-08-01,2022-08-13
2075,2,3779,10,1,Delivered,Completed,2024-03-09,2024-03-17
2076,4,3763,10,5,Delivered,Completed,2023-07-08,2023-07-21
2077,1,370,4,7,Pending,Canceled,2023-06-18,2023-07-04
2078,1,4505,3,4,In-Transit,Canceled,2022-11-03,2022-11-10
2079,2,2701,2,3,Delivered,Completed,2022-04-28,2022-05-16
2080,1,638,7,13,Pending,Canceled,2024-07-26,2024-08-01
2081,4,3025,11,6,Pending,Canceled,2024-03-02,2024-03-21
2082,5,930,2,11,In-Transit,Returned,2022-07-11,2022-07-28
2083,2,3085,1,11,Delivered,Completed,2024-10-29,2024-11-04
2084,4,2354,8,6,Pending,Delayed,2024-04-04,2024-04-13
2085,5,1292,2,8,Pending,Canceled,2023-03-26,2023-04-05
2086,4,603,7,4,Pending,Delayed,2024-08-16,2024-09-03
2087,1,2,6,1,In-Transit,Delayed,2022-03-14,2022-03-28
2088,3,599,15,2,In-Transit,Delayed,2024-01-26,2024-02-10
2089,3,2989,4,11,In-Transit,Returned,2022-02-18,2022-03-12
2090,3,4388,6,3,Pending,Returned,2024-11-19,2024-12-05
2091,2,3964,12,1,In-Transit,Canceled,2022-11-26,2022-12-08
2092,2,4699,8,4,Pending,Returned,2023-06-24,2023-06-30
2093,1,2932,8,15,In-Transit,Returned,2022-11-18,2022-11-23
2094,4,2070,12,5,Pending,Canceled,2022-08-07,2022-08-19
2095,4,254,14,15,Delivered,Completed,2022-11-28,2022-12-12
2096,1,2318,12,13,Delivered,Completed,2023-10-28,2023-11-13
2097,3,495,14,12,Delivered,Completed,2023-06-14,2023-06-23
2098,2,3995,12,4,Pending,Canceled,2023-02-17,2023-03-02
2099,2,4915,6,15,In-Transit,Delayed,2022-10-02,2022-10-12
2100,1,3643,10,6,Delivered,Completed,2023-03-28,2023-04-15
2101,4,1421,15,4,Delivered,Completed,2024-11-02,2024-11-14
2102,4,1454,14,2,In-Transit,Returned,2022-02-20,2022-02-27
2103,3,155,15,13,Delivered,Completed,2022-07-10,2022-07-14
2104,5,4402,6,14,In-Transit,Returned,2022-01-26,2022-02-07
2105,2,25,15,6,Pending,Delayed,2024-03-23,2024-03-28
2106,5,412,3,13,Delivered,Completed,2024-03-08,2024-03-24
2107,5,4946,13,2,Pending,Canceled,2023-03-14,2023-04-04
2108,1,2268,10,2,In-Transit,Returned,2024-11-10,2024-11-14
2109,2,4716,7,13,Pending,Delayed,2024-03-21,2024-03-25
2110,2,3924,1,4,Pending,Returned,2024-06-02,2024-06-13
2111,5,151,7,8,In-Transit,Canceled,2024-04-01,2024-04-18
2112,3,1995,8,13,Pending,Delayed,2023-05-27,2023-06-01
2113,4,3260,8,4,Pending,Returned,2024-08-28,2024-09-15
2114,5,4392,3,1,Pending,Returned,2024-09-10,2024-09-21
2115,3,842,13,12,Delivered,Completed,2022-06-07,2022-06-15
2116,2,226,3,13,Delivered,Completed,2024-10-29,2024-11-08
2117,5,113,9,1,Delivered,Completed,2022-01-27,2022-02-08
2118,2,4043,5,11,Delivered,Completed,2024-03-02,2024-03-12
2119,1,2919,5,1,Pending,Returned,2024-05-01,2024-05-18
2120,1,4154,8,3,Pending,Canceled,2023-08-12,2023-08-16
2121,5,2279,7,2,Delivered,Completed,2023-10-22,2023-11-07
2122,1,1284,2,9,Delivered,Completed,2023-03-31,2023-04-15
2123,3,567,5,3,Delivered,Completed,2023-07-24,2023-08-01
2124,5,4082,4,10,In-Transit,Returned,2024-10-17,2024-10-31
2125,4,2076,3,1,Pending,Delayed,2022-01-26,2022-02-06
2126,5,4866,3,11,Delivered,Completed,2024-08-26,2024-08-30
2127,1,2827,11,8,Pending,Returned,2022-07-07,2022-07-25
2128,5,3363,9,15,In-Transit,Canceled,2024-02-01,2024-02-18
2129,5,3028,6,15,Delivered,Completed,2022-06-01,2022-06-14
2130,4,1898,5,13,Pending,Canceled,2022-09-29,2022-10-12
2131,3,879,5,11,In-Transit,Delayed,2022-02-19,2022-03-11
2132,5,2059,15,7,Delivered,Completed,2022-03-04,2022-03-23
2133,4,4449,3,5,Delivered,Completed,2022-11-24,2022-12-16
2134,2,4045,12,11,Delivered,Completed,2024-07-19,2024-08-03
2135,5,3861,3,12,Delivered,Completed,2024-07-20,2024-08-03
2136,5,1823,2,1,In-Transit,Canceled,2023-02-10,2023-02-27
2137,1,488,10,4,Pending,Returned,2023-11-28,2023-12-12
2138,5,624,15,8,In-Transit,Returned,2022-09-21,2022-09-30
2139,3,4902,14,8,Pending,Returned,2024-08-26,2024-09-03
2140,5,3102,13,9,Delivered,Completed,2023-09-06,2023-09-25
2141,3,3426,15,3,In-Transit,Delayed,2023-07-12,2023-08-01
2142,2,1606,7,3,Pending,Delayed,2024-01-18,2024-01-29
2143,1,1899,13,15,Pending,Canceled,2022-09-30,2022-10-14
2144,2,726,3,1,Delivered,Completed,2023-05-25,2023-06-15
2145,4,2868,15,6,In-Transit,Delayed,2024-10-15,2024-10-31
2146,1,1968,12,10,Pending,Returned,2023-05-01,2023-05-11
2147,3,3486,4,3,In-Transit,Delayed,2023-09-18,2023-10-04
2148,1,2754,1,15,Delivered,Completed,2022-10-18,2022-11-02
2149,5,4036,1,5,Pending,Delayed,2022-10-01,2022-10-17
2150,3,2378,1,6,Delivered,Completed,2024-05-14,2024-06-05
2151,5,4832,11,5,Pending,Returned,2024-11-11,2024-11-28
2152,5,2262,13,5,Delivered,Completed,2022-10-19,2022-11-01
2153,4,2182,15,9,Delivered,Completed,2022-11-12,2022-11-24
2154,5,1753,13,10,Delivered,Completed,2024-10-02,2024-10-15
2155,1,3854,3,9,Delivered,Completed,2024-08-26,2024-09-12
2156,5,2633,12,3,In-Transit,Canceled,2023-09-11,2023-10-01
2157,1,3198,13,11,Pending,Delayed,2023-08-15,2023-08-31
2158,5,83,14,5,Delivered,Completed,2023-12-26,2023-12-30
2159,4,1026,6,8,Pending,Returned,2022-11-29,2022-12-15
2160,4,763,9,15,Pending,Delayed,2024-08-19,2024-08-26
2161,4,2060,5,13,In-Transit,Returned,2023-07-07,2023-07-24
2162,1,493,8,14,Delivered,Completed,2023-09-03,2023-09-20
2163,1,4659,1,6,In-Transit,Returned,2023-08-25,2023-09-11
2164,3,920,11,6,In-Transit,Canceled,2022-12-15,2022-12-20
2165,2,1393,2,8,Delivered,Completed,2023-08-06,2023-08-18
2166,1,2304,10,7,Pending,Returned,2023-10-30,2023-11-12
2167,1,705,12,1,Delivered,Completed,2022-09-25,2022-10-16
2168,5,1156,5,7,In-Transit,Delayed,2022-03-26,2022-04-16
2169,4,1659,11,8,Pending,Canceled,2022-02-02,2022-02-10
2170,2,2068,15,9,Delivered,Completed,2024-10-30,2024-11-14
2171,5,4766,11,9,Pending,Delayed,2023-06-12,2023-06-23
2172,4,1234,10,7,Pending,Delayed,2022-08-11,2022-08-24
2173,3,1739,7,15,Delivered,Completed,2023-05-05,2023-05-27
2174,2,20,4,1,Delivered,Completed,2022-07-05,2022-07-17
2175,4,529,15,11,Pending,Delayed,2023-03-25,2023-04-03
2176,1,1266,2,1,In-Transit,Returned,2023-09-18,2023-10-07
2177,5,4355,5,6,Delivered,Completed,2024-06-20,2024-07-07
2178,1,3041,12,14,In-Transit,Delayed,2022-03-31,2022-04-15
2179,1,4755,7,9,Pending,Canceled,2024-09-18,2024-10-02
2180,3,4421,14,1,Delivered,Completed,2022-12-28,2023-01-16
2181,3,3790,4,11,Pending,Canceled,2023-03-17,2023-03-22
2182,4,1011,15,4,In-Transit,Delayed,2023-02-22,2023-03-08
2183,1,1085,15,3,In-Transit,Delayed,2023-05-24,2023-06-11
2184,2,4649,15,5,In-Transit,Returned,2023-06-13,2023-07-02
2185,3,903,12,2,Pending,Returned,2024-10-25,2024-11-06
2186,2,553,12,14,Pending,Delayed,2023-06-08,2023-06-27
2187,4,3606,4,1,In-Transit,Returned,2022-10-30,2022-11-12
2188,4,3951,4,3,Delivered,Completed,2024-05-30,2024-06-06
2189,1,4581,1,3,Pending,Returned,2024-09-25,2024-10-15
2190,3,1558,14,4,Delivered,Completed,2023-06-25,2023-07-06
2191,3,1960,1,12,Delivered,Completed,2023-12-30,2024-01-06
2192,4,963,11,8,Delivered,Completed,2022-10-24,2022-11-03
2193,2,540,1,15,Pending,Canceled,2023-03-06,2023-03-26
2194,4,3195,7,6,Pending,Canceled,2022-11-19,2022-11-25
2195,5,2553,1,4,Delivered,Completed,2022-04-05,2022-04-19
2196,3,2658,6,13,Pending,Delayed,2023-03-29,2023-04-13
2197,5,1455,7,6,Pending,Returned,2024-02-07,2024-02-18
2198,2,4826,15,10,Pending,Canceled,2023-04-19,2023-05-04
2199,4,8,1,2,In-Transit,Delayed,2024-05-12,2024-06-03
2200,5,119,2,5,Delivered,Completed,2023-12-29,2024-01-10
2201,2,2211,13,10,Pending,Delayed,2023-04-30,2023-05-09
2202,5,2206,3,6,In-Transit,Returned,2024-07-16,2024-07-29
2203,1,474,14,4,Delivered,Completed,2023-03-11,2023-04-01
2204,1,3945,5,3,Pending,Canceled,2024-11-22,2024-12-04
2205,2,2270,10,3,In-Transit,Returned,2024-04-27,2024-05-08
2206,1,3028,12,2,Delivered,Completed,2022-03-16,2022-04-07
2207,5,3295,6,9,Pending,Canceled,2022-03-27,2022-04-14
2208,3,4854,8,11,Pending,Canceled,2022-03-24,2022-04-09
2209,4,2599,4,2,Delivered,Completed,2022-05-08,2022-05-13
2210,4,2464,3,2,Pending,Returned,2024-03-25,2024-04-15
2211,1,1774,7,9,Pending,Delayed,2024-07-27,2024-08-07
2212,3,4335,6,14,In-Transit,Returned,2022-09-10,2022-09-14
2213,5,3621,6,7,Delivered,Completed,2024-05-16,2024-05-27
2214,2,4791,3,15,Delivered,Completed,2022-12-18,2022-12-24
2215,2,2609,1,5,In-Transit,Returned,2022-10-21,2022-10-31
2216,5,4948,14,9,In-Transit,Returned,2024-11-30,2024-12-07
2217,4,3880,14,10,Pending,Delayed,2023-02-23,2023-03-16
2218,5,4551,14,9,Delivered,Completed,2024-06-04,2024-06-13
2219,4,2143,14,6,Delivered,Completed,2024-10-05,2024-10-18
2220,5,4627,11,7,In-Transit,Canceled,2023-12-18,2024-01-03
2221,4,2006,4,11,Pending,Returned,2022-12-25,2023-01-02
2222,1,1147,9,6,Pending,Returned,2022-08-09,2022-08-26
2223,5,4648,13,15,Delivered,Completed,2023-05-21,2023-05-27
2224,4,3113,2,3,Delivered,Completed,2023-02-15,2023-03-02
2225,4,1392,15,2,In-Transit,Delayed,2022-05-15,2022-06-04
2226,3,3653,8,7,Delivered,Completed,2024-05-04,2024-05-11
2227,4,2436,4,15,Pending,Returned,2024-08-31,2024-09-13
2228,5,4862,8,13,In-Transit,Delayed,2024-11-24,2024-11-29
2229,4,4835,4,5,Delivered,Completed,2024-03-18,2024-03-28
2230,4,2254,14,11,Delivered,Completed,2022-06-14,2022-06-28
2231,3,3958,1,5,In-Transit,Delayed,2024-03-11,2024-03-26
2232,3,3322,4,14,In-Transit,Returned,2022-07-07,2022-07-17
2233,5,2296,14,12,Pending,Returned,2023-06-01,2023-06-13
2234,1,1401,4,12,Delivered,Completed,2022-05-25,2022-06-13
2235,5,2147,12,7,Pending,Returned,2022-01-26,2022-02-01
2236,4,3718,15,5,Delivered,Completed,2022-07-28,2022-08-03
2237,3,222,3,5,Delivered,Completed,2022-07-31,2022-08-08
2238,4,4619,3,15,Pending,Returned,2023-10-31,2023-11-21
2239,4,4607,6,12,In-Transit,Delayed,2024-11-06,2024-11-11
2240,5,4955,3,7,Delivered,Completed,2022-03-31,2022-04-06
2241,3,1347,6,14,Pending,Returned,2024-12-15,2025-01-06
2242,5,743,5,12,Pending,Canceled,2022-11-12,2022-12-04
2243,2,4024,8,7,Pending,Canceled,2024-06-09,2024-06-25
2244,1,4513,13,2,Delivered,Completed,2022-01-10,2022-01-21
2245,5,3751,4,3,Pending,Delayed,2024-09-07,2024-09-28
2246,5,2028,14,2,In-Transit,Returned,2022-11-01,2022-11-19
2247,1,1474,7,6,Delivered,Completed,2023-08-01,2023-08-23
2248,2,4814,9,3,In-Transit,Canceled,2023-01-05,2023-01-27
2249,4,1762,12,7,Pending,Returned,2022-04-07,2022-04-27
2250,4,1138,12,9,In-Transit,Canceled,2022-07-22,2022-08-07
2251,5,1803,6,15,In-Transit,Delayed,2022-06-09,2022-06-28
2252,4,129,13,12,Delivered,Completed,2022-12-03,2022-12-17
2253,1,3086,2,7,Pending,Canceled,2022-03-08,2022-03-15
2254,4,902,3,7,In-Transit,Delayed,2023-01-28,2023-02-09
2255,3,1300,8,15,Delivered,Completed,2023-10-28,2023-11-05
2256,2,2830,11,4,Pending,Returned,2024-11-28,2024-12-09
2257,5,2719,11,14,In-Transit,Delayed,2023-11-01,2023-11-21
2258,5,614,1,4,Delivered,Completed,2023-09-13,2023-09-30
2259,5,190,7,8,Delivered,Completed,2022-04-03,2022-04-23
2260,2,4295,1,15,In-Transit,Returned,2024-07-08,2024-07-20
2261,3,4405,5,1,Delivered,Completed,2024-07-28,2024-08-15
2262,4,474,13,7,In-Transit,Returned,2022-02-04,2022-02-24
2263,3,4745,7,5,Delivered,Completed,2022-04-22,2022-05-06
2264,5,2769,1,10,Pending,Delayed,2023-02-27,2023-03-11
2265,4,2561,11,2,Pending,Returned,2024-06-25,2024-07-11
2266,5,3572,8,7,In-Transit,Returned,2023-09-06,2023-09-24
2267,5,4582,14,8,Pending,Returned,2024-06-12,2024-07-02
2268,2,1549,7,6,In-Transit,Canceled,2024-01-13,2024-01-24
2269,5,570,4,13,Delivered,Completed,2023-01-03,2023-01-11
2270,2,470,4,8,Pending,Delayed,2024-10-28,2024-11-18
2271,5,2050,6,9,Delivered,Completed,2023-09-21,2023-09-27
2272,1,3079,15,2,Delivered,Completed,2024-05-16,2024-06-07
2273,2,4529,3,10,Delivered,Completed,2023-03-19,2023-04-08
2274,1,1730,2,7,Pending,Canceled,2023-08-05,2023-08-12
2275,3,2991,5,14,Pending,Returned,2023-03-21,2023-04-09
2276,3,2044,12,6,In-Transit,Delayed,2022-08-12,2022-08-29
2277,5,524,4,7,Pending,Delayed,2023-01-14,2023-01-23
2278,5,4861,10,1,Pending,Returned,2022-12-16,2022-12-29
2279,3,2751,5,8,Delivered,Completed,2023-05-06,2023-05-10
2280,4,4426,2,5,In-Transit,Delayed,2023-04-22,2023-05-10
2281,1,3237,13,7,In-Transit,Returned,2023-03-28,2023-04-05
2282,4,4268,7,1,Delivered,Completed,2022-04-02,2022-04-11
2283,5,1460,10,1,In-Transit,Returned,2024-12-02,2024-12-09
2284,1,4692,1,10,Pending,Canceled,2022-09-06,2022-09-20
2285,2,2372,2,7,In-Transit,Returned,2024-11-17,2024-11-27
2286,1,1307,3,9,In-Transit,Delayed,2023-10-24,2023-11-11
2287,4,1656,12,6,In-Transit,Delayed,2024-09-26,2024-10-14
2288,5,1942,15,12,Delivered,Completed,2022-02-08,2022-02-13
2289,1,2746,2,4,Pending,Delayed,2022-10-14,2022-10-23
2290,3,2354,14,3,Delivered,Completed,2022-04-13,2022-05-01
2291,4,4741,5,2,Delivered,Completed,2022-05-17,2022-05-22
2292,4,2400,6,8,In-Transit,Canceled,2024-01-13,2024-01-24
2293,1,694,15,11,Delivered,Completed,2022-12-20,2022-12-29
2294,2,82,4,3,Pending,Canceled,2022-03-09,2022-03-30
2295,1,2141,2,12,Delivered,Completed,2024-06-01,2024-06-15
2296,1,218,7,4,In-Transit,Canceled,2023-01-21,2023-02-09
2297,5,1154,14,3,Delivered,Completed,2024-02-02,2024-02-06
2298,2,3339,3,11,In-Transit,Delayed,2023-08-20,2023-09-11
2299,2,3521,13,11,In-Transit,Delayed,2022-02-10,2022-02-14
2300,3,2148,1,3,Pending,Canceled,2022-09-13,2022-09-30
2301,4,1143,3,14,In-Transit,Delayed,2024-03-23,2024-04-07
2302,4,224,15,1,In-Transit,Canceled,2023-12-10,2023-12-26
2303,3,3033,8,1,Pending,Delayed,2022-03-25,2022-04-05
2304,1,3026,10,9,Delivered,Completed,2024-05-13,2024-05-25
2305,2,588,15,13,Delivered,Completed,2024-05-11,2024-05-22
2306,1,1893,1,9,Delivered,Completed,2023-03-15,2023-03-24
2307,2,2784,15,14,Pending,Delayed,2023-04-11,2023-04-29
2308,5,776,9,7,Delivered,Completed,2022-04-04,2022-04-18
2309,5,4732,11,5,Pending,Canceled,2022-08-06,2022-08-12
2310,1,119,3,12,Delivered,Completed,2024-11-27,2024-12-04
2311,1,3010,6,2,Pending,Canceled,2022-09-13,2022-10-04
2312,2,4593,1,5,Delivered,Completed,2023-11-09,2023-11-20
2313,3,118,9,15,In-Transit,Canceled,2024-03-27,2024-04-18
2314,5,4285,4,5,Delivered,Completed,2022-03-19,2022-03-28
2315,1,852,9,3,Pending,Canceled,2024-04-22,2024-04-28
2316,2,711,12,10,Pending,Delayed,2023-06-29,2023-07-13
2317,3,3121,13,9,In-Transit,Canceled,2024-10-19,2024-11-05
2318,1,3896,11,8,Pending,Returned,2023-03-15,2023-03-28
2319,1,158,9,5,Delivered,Completed,2023-11-14,2023-12-02
2320,4,3933,5,13,Pending,Returned,2022-08-12,2022-08-31
2321,1,4294,5,2,Delivered,Completed,2024-04-17,2024-04-26
2322,5,2537,6,7,In-Transit,Returned,2024-11-17,2024-11-24
2323,3,3700,5,4,Pending,Delayed,2024-06-13,2024-06-19
2324,2,1474,9,3,Delivered,Completed,2024-04-30,2024-05-07
2325,2,4915,15,7,Delivered,Completed,2024-10-20,2024-11-06
2326,3,521,1,6,Pending,Returned,2024-03-03,2024-03-17
2327,5,1895,7,3,Pending,Returned,2022-02-11,2022-02-18
2328,4,1918,15,8,In-Transit,Returned,2022-05-02,2022-05-10
2329,1,3427,4,2,In-Transit,Canceled,2023-09-17,2023-09-30
2330,1,1977,9,1,Pending,Canceled,2024-04-10,2024-04-15
2331,2,3933,6,5,Pending,Canceled,2024-03-14,2024-04-05
2332,4,1664,3,1,Delivered,Completed,2022-11-02,2022-11-21
2333,3,1049,8,15,In-Transit,Delayed,2023-08-28,2023-09-01
2334,3,4532,1,14,Delivered,Completed,2023-05-30,2023-06-09
2335,5,331,12,14,Pending,Returned,2022-05-02,2022-05-19
2336,1,425,12,3,Pending,Returned,2023-12-18,2023-12-31
2337,4,4044,3,9,Pending,Returned,2022-05-16,2022-05-24
2338,1,4833,8,1,Delivered,Completed,2022-02-15,2022-03-05
2339,1,4167,11,3,Delivered,Completed,2023-09-13,2023-09-28
2340,1,1156,9,14,Pending,Canceled,2022-08-16,2022-08-28
2341,5,2697,9,14,Delivered,Completed,2022-08-26,2022-09-14
2342,3,1321,14,15,Pending,Returned,2024-10-19,2024-10-28
2343,4,1825,15,5,Pending,Delayed,2023-11-10,2023-11-14
2344,3,1532,10,11,Pending,Canceled,2024-06-26,2024-07-06
2345,4,1132,15,3,Delivered,Completed,2022-09-25,2022-10-13
2346,4,4106,5,6,In-Transit,Canceled,2022-09-21,2022-10-13
2347,5,2410,9,6,In-Transit,Canceled,2022-04-17,2022-04-23
2348,2,4525,13,4,In-Transit,Canceled,2024-11-24,2024-12-09
2349,3,3554,3,11,Delivered,Completed,2023-12-30,2024-01-18
2350,4,4326,14,1,Delivered,Completed,2023-02-18,2023-03-04
2351,1,3593,2,5,In-Transit,Delayed,2022-04-10,2022-04-28
2352,5,3542,10,11,In-Transit,Canceled,2022-03-31,2022-04-09
2353,2,693,8,13,Delivered,Completed,2022-11-08,2022-11-22
2354,5,3695,7,14,In-Transit,Canceled,2022-07-14,2022-08-05
2355,2,3542,3,12,Delivered,Completed,2023-05-18,2023-06-07
2356,4,3192,9,3,Delivered,Completed,2023-07-10,2023-07-17
2357,1,2358,13,1,Pending,Delayed,2022-03-07,2022-03-13
2358,3,2943,11,14,Delivered,Completed,2024-10-23,2024-11-04
2359,3,625,11,4,Pending,Delayed,2024-07-29,2024-08-18
2360,3,1161,5,3,Pending,Delayed,2022-07-27,2022-08-15
2361,1,239,10,11,In-Transit,Canceled,2022-11-19,2022-11-24
2362,4,510,10,2,Pending,Canceled,2023-08-21,2023-08-25
2363,4,4145,15,14,In-Transit,Canceled,2024-02-05,2024-02-15
2364,3,4778,13,11,Pending,Canceled,2023-09-24,2023-10-09
2365,5,1396,5,4,Pending,Delayed,2024-04-10,2024-04-17
2366,4,4126,2,6,Pending,Returned,2022-08-05,2022-08-20
2367,3,2105,11,14,Pending,Returned,2024-04-23,2024-04-30
2368,2,2785,10,13,Delivered,Completed,2022-04-15,2022-04-28
2369,2,594,6,15,Pending,Returned,2024-02-25,2024-02-29
2370,5,4358,14,10,Delivered,Completed,2024-09-16,2024-09-22
2371,5,1843,4,12,In-Transit,Returned,2023-12-10,2023-12-23
2372,2,4223,12,9,In-Transit,Delayed,2022-04-10,2022-04-20
2373,2,3837,5,15,Delivered,Completed,2024-07-08,2024-07-24
2374,3,4361,12,13,Delivered,Completed,2022-04-15,2022-04-22
2375,4,1591,1,7,Delivered,Completed,2023-07-17,2023-07-31
2376,1,619,3,1,Pending,Canceled,2022-02-22,2022-02-28
2377,4,2996,14,1,In-Transit,Delayed,2024-10-29,2024-11-11
2378,5,4466,15,4,In-Transit,Returned,2024-10-14,2024-10-22
2379,5,2714,2,8,In-Transit,Delayed,2022-06-16,2022-06-21
2380,2,2447,14,12,Delivered,Completed,2024-03-25,2024-03-31
2381,5,2188,15,2,In-Transit,Canceled,2023-06-14,2023-06-29
2382,3,3649,6,5,Pending,Delayed,2023-04-03,2023-04-23
2383,1,640,14,2,Delivered,Completed,2022-02-01,2022-02-08
2384,2,4618,5,14,In-Transit,Returned,2024-09-29,2024-10-21
2385,3,2817,10,14,In-Transit,Canceled,2022-07-25,2022-08-05
2386,5,3553,12,13,Delivered,Completed,2022-05-04,2022-05-08
2387,1,3114,2,8,Delivered,Completed,2022-05-09,2022-05-28
2388,5,4965,15,5,In-Transit,Delayed,2024-05-11,2024-05-18
2389,3,2392,4,9,In-Transit,Returned,2022-07-31,2022-08-15
2390,4,481,2,1,Pending,Delayed,2024-06-29,2024-07-08
2391,1,4042,6,3,In-Transit,Canceled,2023-01-19,2023-02-05
2392,4,3449,10,3,Delivered,Completed,2023-07-26,2023-07-31
2393,5,211,10,2,In-Transit,Delayed,2024-07-15,2024-07-28
2394,2,2236,8,15,Pending,Delayed,2023-12-23,2024-01-09
2395,1,2111,15,11,In-Transit,Returned,2022-06-03,2022-06-16
2396,4,4361,9,6,Delivered,Completed,2022-02-18,2022-02-23
2397,2,2636,13,12,Delivered,Completed,2024-12-11,2024-12-23
2398,5,2142,9,13,In-Transit,Canceled,2023-11-24,2023-12-01
2399,5,1045,7,12,Delivered,Completed,2024-02-11,2024-02-26
2400,4,2116,1,7,In-Transit,Returned,2022-11-04,2022-11-11
2401,2,3735,13,14,Delivered,Completed,2024-07-25,2024-08-01
2402,5,4181,15,1,In-Transit,Returned,2021-12-31,2022-01-14
2403,1,3386,7,11,In-Transit,Delayed,2023-02-20,2023-03-05
2404,2,3121,11,14,In-Transit,Returned,2022-06-19,2022-07-03
2405,1,3306,15,11,Delivered,Completed,2023-03-11,2023-03-28
2406,1,3434,2,11,Pending,Canceled,2022-05-09,2022-05-21
2407,5,843,11,15,In-Transit,Canceled,2024-08-26,2024-09-04
2408,1,3131,4,3,Delivered,Completed,2023-05-01,2023-05-19
2409,3,2253,14,1,Pending,Canceled,2022-09-13,2022-09-19
2410,3,2581,14,3,Pending,Delayed,2024-01-31,2024-02-15
2411,3,2161,10,4,Delivered,Completed,2024-09-19,2024-09-25
2412,4,2243,5,6,Pending,Delayed,2022-02-24,2022-03-08
2413,1,1556,13,6,In-Transit,Canceled,2024-03-30,2024-04-17
2414,1,2468,3,4,Pending,Delayed,2022-03-02,2022-03-18
2415,3,609,11,6,In-Transit,Returned,2022-02-05,2022-02-20
2416,1,456,15,10,Pending,Returned,2024-08-18,2024-08-27
2417,4,1211,2,5,In-Transit,Delayed,2024-07-15,2024-07-22
2418,2,1437,7,10,Pending,Canceled,2022-12-05,2022-12-13
2419,1,3444,10,5,Pending,Canceled,2022-07-07,2022-07-28
2420,2,141,14,15,Pending,Canceled,2024-06-14,2024-07-03
2421,5,1217,2,10,Pending,Canceled,2023-10-16,2023-10-24
2422,3,2024,10,14,Delivered,Completed,2024-03-21,2024-04-11
2423,4,3752,15,5,In-Transit,Delayed,2022-12-25,2023-01-06
2424,3,3767,15,6,In-Transit,Returned,2022-12-21,2022-12-25
2425,5,496,10,13,In-Transit,Canceled,2023-05-04,2023-05-20
2426,4,3899,7,2,In-Transit,Canceled,2022-01-30,2022-02-07
2427,1,3223,4,6,In-Transit,Canceled,2024-10-31,2024-11-12
2428,2,3535,10,2,In-Transit,Delayed,2024-07-06,2024-07-23
2429,2,2676,9,4,Delivered,Completed,2024-02-17,2024-02-26
2430,4,1516,12,2,Delivered,Completed,2022-12-08,2022-12-25
2431,4,354,13,6,In-Transit,Returned,2023-09-14,2023-09-26
2432,4,3175,4,9,Delivered,Completed,2023-06-19,2023-07-08
2433,1,1169,3,11,Pending,Returned,2024-10-14,2024-11-02
2434,2,391,13,3,Delivered,Completed,2024-11-12,2024-11-22
2435,2,462,1,10,Pending,Returned,2023-12-13,2023-12-30
2436,3,3768,2,15,Pending,Canceled,2022-01-16,2022-02-01
2437,4,3889,7,13,In-Transit,Returned,2024-03-18,2024-04-03
2438,5,1880,11,4,Delivered,Completed,2022-04-07,2022-04-24
2439,3,3286,9,8,In-Transit,Delayed,2023-10-28,2023-11-09
2440,1,2912,1,2,Delivered,Completed,2024-02-13,2024-02-22
2441,1,4988,2,10,Pending,Delayed,2022-06-29,2022-07-16
2442,1,1480,8,2,In-Transit,Canceled,2023-08-16,2023-08-22
2443,3,970,13,11,In-Transit,Delayed,2024-04-30,2024-05-05
2444,2,3165,2,14,Pending,Delayed,2023-07-29,2023-08-20
2445,5,558,1,4,Delivered,Completed,2024-11-22,2024-12-12
2446,3,2232,2,6,Delivered,Completed,2022-12-06,2022-12-28
2447,5,4357,9,15,Delivered,Completed,2023-10-05,2023-10-14
2448,4,4951,12,10,Delivered,Completed,2022-06-10,2022-06-19
2449,2,1482,2,7,Pending,Returned,2024-12-10,2024-12-14
2450,3,3470,8,11,Pending,Delayed,2024-01-02,2024-01-23
2451,2,3527,9,6,In-Transit,Delayed,2023-07-05,2023-07-16
2452,4,3108,4,5,Delivered,Completed,2024-10-17,2024-11-02
2453,2,1687,9,4,Pending,Returned,2024-11-24,2024-11-30
2454,3,3469,15,3,Pending,Canceled,2022-06-23,2022-07-15
